is_retweet,created_at,text
True,Mon Dec 18 21:17:07 +0000 2017,"RT @realDonaldTrump: When the American People speak, ALL OF US should listen. Just over one year ago, you spoke loud and clear. On November…"
True,Mon Dec 11 20:36:38 +0000 2017,"RT @FoxNews: .@GOPLeader: ""I have never watched a President so engaged... He wants to keep his promise to create more jobs and make sure th…"
True,Thu Nov 30 00:48:13 +0000 2017,"RT @realDonaldTrump: Now, we have a once in a lifetime opportunity to RESTORE AMERICAN PROSPERITY – and RECLAIM AMERICA’S DESTINY.

But in…"
True,Sat Dec 16 05:46:07 +0000 2017,"RT @Scavino45: “We will protect those who protect us...and we believe criminals who kill police officers, should get the death penalty” @PO…"
True,Thu Dec 07 21:56:21 +0000 2017,"RT @newtgingrich: Gen McMaster, Dina Powell and Nadia Schadlow did extraordinary job building national security strategy around President T…"
True,Sun Dec 10 02:17:43 +0000 2017,RT @realDonaldTrump: No American should be separated from their loved ones because of preventable crime committed by those illegally in our…
True,Fri Dec 01 21:52:06 +0000 2017,"RT @realDonaldTrump: Economists on the TAX CUTS and JOBS ACT:

“The enactment of a comprehensive overhaul - complete with a lower corporate…"
True,Sat Dec 02 21:11:51 +0000 2017,"RT @realDonaldTrump: 62 years ago this week, a brave seamstress in Montgomery, Alabama uttered one word that changed history... https://t.c…"
True,Thu Nov 30 21:51:53 +0000 2017,"RT @realDonaldTrump: Our FIFTH 1K milestone of 2017!
#DOW24K #MAGA https://t.co/NoVt1uFp0y"
True,Mon Dec 18 00:28:04 +0000 2017,"RT @realDonaldTrump: More than a century after conquering flight, the #WrightBrothers continue to motivate &amp; inspire Americans, who never t…"
True,Sat Dec 09 17:00:32 +0000 2017,"RT @realDonaldTrump: Heading to the great state of Mississippi at the invitation of their popular and respected Governor, @PhilBryantMS. Lo…"
True,Sun Dec 03 16:55:52 +0000 2017,RT @realDonaldTrump: People who lost money when the Stock Market went down 350 points based on the False and Dishonest reporting of Brian R…
True,Thu Dec 07 21:56:49 +0000 2017,"RT @FLOTUS: Wonderful to spend time with @secondlady Mrs. Pence, @TexasFLCA Mrs. Abbott and @georgepbush Mr. Bush. Thank you for your servi…"
True,Mon Dec 18 21:17:10 +0000 2017,"RT @realDonaldTrump: As the world watches, we are days away from passing HISTORIC TAX CUTS for American families and businesses. It will be…"
True,Fri Dec 15 13:56:57 +0000 2017,RT @realDonaldTrump: It was my honor. THANK YOU! https://t.co/1LvqbRQ1bi
True,Wed Dec 06 15:16:07 +0000 2017,RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!
True,Sat Dec 16 05:45:53 +0000 2017,"RT @SpeakerRyan: For individuals and families, the final Tax Cuts &amp; Jobs Act:
✔lowers individual taxes
✔nearly doubles the standard deducti…"
True,Thu Dec 07 00:54:46 +0000 2017,"RT @VP: For nearly 20 years, Congress &amp; successive administrations have expressed a willingness to move the American embassy in Israel from…"
True,Sun Dec 03 16:55:38 +0000 2017,RT @realDonaldTrump: I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!
True,Sun Dec 03 16:58:08 +0000 2017,"RT @VP: Under @POTUS, America stands with Israel. Discussed w/ @TheBrodyFile that we'll deliver that message in Israel later this month &amp; t…"
True,Tue Nov 28 19:33:21 +0000 2017,RT @FLOTUS: The decorations are up! @WhiteHouse is ready to celebrate! Wishing you a Merry Christmas &amp; joyous holiday season! https://t.co/…
True,Thu Nov 16 20:39:13 +0000 2017,RT @GOPLeader: The Tax Cuts and Jobs Act will deliver MAJOR tax relief for all Americans. https://t.co/5NdHn6IAeP
True,Thu Nov 23 22:54:52 +0000 2017,"RT @realDonaldTrump: My great honor to join our incredible men and women of the @USCG, at the Lake Worth Inlet Station, in Riviera Beach, F…"
True,Mon Nov 13 12:31:44 +0000 2017,"RT @realDonaldTrump: We had a wonderful visit to Vietnam, thank you President Tran Dai Quang! Heading to the #ASEANSummit 50th Anniv Gala i…"
True,Mon Nov 27 16:05:07 +0000 2017,"RT @realDonaldTrump: The Tax Cut Bill is coming along very well, great support. With just a few changes, some mathematical, the middle clas…"
True,Sat Nov 18 04:06:34 +0000 2017,RT @FLOTUS: Thank you #China! 🇨🇳 🇺🇸 https://t.co/dNm9Qts8W2
True,Wed Nov 29 14:51:57 +0000 2017,RT @realDonaldTrump: Just spoke to President XI JINPING of China concerning the provocative actions of North Korea. Additional major sancti…
True,Tue Nov 28 21:57:19 +0000 2017,"RT @FLOTUS: So important to thank our service members for their service, especially those away from their families during the holidays. htt…"
True,Mon Nov 13 12:34:12 +0000 2017,RT @realDonaldTrump: Will be leaving the Philippines tomorrow after many days of constant mtgs &amp; work in order to #MAGA! My promises are ra…
True,Wed Nov 29 14:19:05 +0000 2017,RT @realDonaldTrump: Looks like another great day for the Stock Market. Consumer Confidence is at Record High. I guess somebody likes me (m…
True,Wed Nov 29 18:33:58 +0000 2017,RT @GOPLeader: The House stands ready to take the next step to get tax reform into law. https://t.co/DVbe6xXD5z
False,Wed Nov 29 20:15:28 +0000 2017,"Just arrived in Missouri. Heading to St. Charles Convention Center to deliver remarks on TAX CUTS now!
https://t.co/jl1X5Hb1PC"
True,Sat Nov 18 04:05:57 +0000 2017,RT @VP: Discussed fight against drugs w/ Colombian VP @Gr_Naranjo following our visit to Colombia in Aug. Made clear @POTUS &amp; I are committ…
True,Sat Nov 18 23:28:58 +0000 2017,"RT @Scavino45: .@POTUS @realDonaldTrump with @VP Mike Pence, @SenateMajLdr Mitch McConnell &amp; @SpeakerRyan yesterday, at the United States C…"
True,Tue Nov 28 21:57:27 +0000 2017,RT @nikkihaley: Thrilled to see @IvankaTrump in India promoting female entrepreneurs. At home that means improving workforce development &amp;…
True,Wed Nov 15 03:37:51 +0000 2017,"RT @IvankaTrump: This week, Global Entrepreneurship Week, spotlights the incredible contributions of innovators across the globe. I am exci…"
True,Sat Nov 18 23:28:34 +0000 2017,"RT @VP: America has momentum right now. But in order to turn this momentum into sustained economic growth, @POTUS &amp; I are going to be fight…"
