is_retweet,created_at,text
True,Wed Dec 06 22:37:46 +0000 2017,RT @StephGrisham45: .@FLOTUS &amp; @SecondLady now visiting Charlie Marshall Elementary School. With more than 1.4 million public school studen…
False,Thu Dec 07 01:19:52 +0000 2017,"Today, @POTUS Trump took a truly historic step – when the President of the United States recognized Jerusalem as th… https://t.co/Ern2sGVmJT"
True,Mon Dec 18 00:27:56 +0000 2017,"RT @realDonaldTrump: More than a century after conquering flight, the #WrightBrothers continue to motivate &amp; inspire Americans, who never t…"
False,Thu Dec 07 01:23:34 +0000 2017,"America has momentum, but in order to turn this momentum into sustained econ growth, there’s one more thing we need… https://t.co/WS5kXgSKDw"
False,Thu Dec 14 21:12:50 +0000 2017,"Since day one, @POTUS Trump has been rolling back the heavy hand of government at a record pace.  And as the Presid… https://t.co/LjdyHLloQD"
False,Mon Dec 11 23:37:08 +0000 2017,"Congratulations, Ambassador @petehoekstra! I know from serving together in the Congress and as @POTUS has seen, the… https://t.co/Rl5keEzayy"
False,Tue Dec 05 20:28:52 +0000 2017,Now discussing how @POTUS' pro-American TAX CUTS help America's working families with @radiostieren &amp; then Mike Por… https://t.co/JWscbM9FbG
False,Sat Nov 18 18:29:18 +0000 2017,"America has momentum right now. But in order to turn this momentum into sustained economic growth, @POTUS &amp; I are g… https://t.co/XA8vxwa47Z"
False,Fri Nov 17 15:18:58 +0000 2017,Another BIG step toward delivering @POTUS' pro-JOBS tax cuts for America’s middle-income families &amp; job creators. T… https://t.co/OFzdrBnJjf
True,Sat Dec 02 13:52:30 +0000 2017,RT @realDonaldTrump: We are one step closer to delivering MASSIVE tax cuts for working families across America. Special thanks to @SenateMa…
True,Wed Nov 29 23:37:09 +0000 2017,"RT @realDonaldTrump: This week, the Senate can join the House &amp; take a strong stand for the Middle Class families who are the backbone of A…"
False,Wed Nov 29 01:30:01 +0000 2017,"Everywhere I go, I see the critical need for American leadership &amp; the difference it makes, to confront the emergen… https://t.co/UDEr8plC5H"
True,Fri Dec 01 00:47:42 +0000 2017,"RT @realDonaldTrump: The Christmas Story begins 2,000 years ago with a mother, a father, their baby son and the most extraordinary gift of…"
True,Wed Nov 22 12:57:04 +0000 2017,"RT @SecondLady: Thank you, Hedlund Trees in Elma, Washington for this gorgeous tree! We can't wait to decorate it for Christmas! https://t.…"
False,Tue Nov 21 21:10:34 +0000 2017,"Great to meet with David Rubenstein &amp; David Skorton, leaders of an American treasure — the @smithsonian. Productive… https://t.co/iWmLeqQxfS"
