is_retweet,created_at,text
False,Wed Feb 14 00:33:02 +0000 2018,"In a USA Today op-ed, Tom Naratil outlines the outpouring of support from America’s small businesses for President… https://t.co/C51ZDq7JgH"
True,Tue Feb 06 16:03:24 +0000 2018,"RT @realDonaldTrump: Polling shows nearly 7 in 10 Americans support an immigration reform package that includes DACA, fully secures the bor…"
False,Thu Feb 08 16:35:02 +0000 2018,"Earlier this morning, President Trump delivered remarks at the National Prayer Breakfast. Read what he had to say:… https://t.co/CfOX1f4Qzj"
False,Tue Feb 13 18:09:03 +0000 2018,Americans continue to lose time and money as a result of our failing infrastructure. Average commute times continue… https://t.co/6x7sFhcsjA
True,Thu Feb 08 14:47:00 +0000 2018,"RT @jdgreenblatt45: Pres. Abbas states about Jerusalem: “it is Arab, Muslim, and Christian.” And makes no mention of any Jewish ties. Nothi…"
False,Fri Feb 09 00:36:00 +0000 2018,“Pres. Trump used his platform at the National Prayer Breakfast on Thursday to honor the military and tout his admi… https://t.co/6iXJa76YOu
False,Sat Feb 10 23:41:51 +0000 2018,President Trump's Weekly Address https://t.co/hUac2LBICy
True,Sat Feb 10 21:20:43 +0000 2018,"RT @realDonaldTrump: My thoughts and prayers are with the two police officers, their families, and everybody at the @WestervillePD. https:/…"
False,Tue Feb 13 16:02:18 +0000 2018,Years of inaction have allowed American infrastructure to degrade into a state of disrepair. and President Trump ha… https://t.co/JlQNrW4rFK
True,Tue Feb 06 22:56:08 +0000 2018,"RT @realDonaldTrump: Today, we heard the experiences of law enforcement professionals and community leaders working to combat the threat of…"
False,Tue Feb 06 01:02:02 +0000 2018,Take a look at tonight's edition of West Wing Reads: https://t.co/yvURH2yJaX https://t.co/sWrLIMBg4Z
True,Thu Feb 08 14:49:01 +0000 2018,"RT @jdgreenblatt45: Peace can ONLY be based on truth, and what @POTUS said is the truth: “Jerusalem is today, and must remain, a place wher…"
True,Sun Feb 11 19:18:27 +0000 2018,"RT @VP: What a special privilege &amp; honor for Karen and me to lead the U.S. delegation to the Olympics Opening Ceremony, to represent our GR…"
False,Sat Feb 10 23:09:02 +0000 2018,#VPinAsia in Photos: https://t.co/sbApvEVoAv https://t.co/lLruQrEmbE
False,Fri Feb 09 14:54:00 +0000 2018,"This morning, President Trump signed H.R. 1892, the “Bipartisan Budget Act of 2018,” into law. https://t.co/bS0vaEBCoZ"
True,Tue Feb 06 16:07:24 +0000 2018,RT @realDonaldTrump: We need a 21st century MERIT-BASED immigration system.  Chain migration and the visa lottery are outdated programs tha…
False,Mon Feb 12 22:24:02 +0000 2018,"Rural America’s infrastructure has been left behind for too long, and President Trump’s plan will make sure it is s… https://t.co/WGQAhntiE1"
False,Tue Feb 13 02:47:03 +0000 2018,"Today we celebrate the 209th birthday of President Abraham Lincoln and honor the patriotism, leadership, and legacy… https://t.co/nVMkoPFLEB"
True,Thu Feb 08 19:15:32 +0000 2018,RT @WHNSC: The United States denounces the decision by Venezuela's National Electoral Council to unilaterally advance presidential election…
True,Mon Feb 05 16:39:01 +0000 2018,"RT @WHNSC: America stands with the people of Maldives.  The Maldivian government and military must respect the rule of law, freedom of expr…"
False,Mon Feb 12 18:18:05 +0000 2018,President Trump’s plan will lead to at least $1.5 trillion in investments to rebuild our failing infrastructure and… https://t.co/VIkAsR9mCf
False,Tue Feb 06 15:36:01 +0000 2018,.@FLOTUS Melania Trump announces 2018 White House Easter Egg Roll: https://t.co/tCG6ZWj32w
False,Sun Feb 04 14:47:01 +0000 2018,"""My administration is committed to fighting the drug epidemic and helping get treatment for those in need, for thos… https://t.co/NF81lbzhTX"
False,Sat Feb 10 19:01:13 +0000 2018,"Because of President Trump, Americans will benefit from the biggest tax cuts and reforms in American history. https://t.co/flOFdBqswl"
False,Wed Feb 14 15:53:15 +0000 2018,President Trump calls on the Senate to support the Grassley Bill and oppose bills that fail to deliver for the Amer… https://t.co/WXjBNR4XPz
True,Sat Feb 10 23:36:46 +0000 2018,"RT @realDonaldTrump: My Administration has identified three major priorities for creating a safe, modern and lawful immigration system: ful…"
False,Tue Feb 13 01:51:01 +0000 2018,President Trump has released a framework that will fulfill four agreed-upon pillars of immigration reform. It is ti… https://t.co/xSIEHqQher
False,Wed Jan 31 02:43:08 +0000 2018,President Trump is standing up for American interests and protecting American economic and national security by tak… https://t.co/0auSmBhuIL
False,Thu Feb 01 21:14:00 +0000 2018,Ji Seong-ho’s story is a testament to the yearning of every human soul to live in freedom. https://t.co/ptighgJaGR
False,Wed Jan 31 02:49:36 +0000 2018,"Meet Evelyn Rodriguez, Freddy Cuevas, Elizabeth Alvarado, and Robert Mickens: https://t.co/nT5Y9ywiwb #SOTU https://t.co/BqfKHqMetm"
False,Thu Feb 01 17:47:10 +0000 2018,Watch LIVE as President Trump delivers remarks to the 2018 House and Senate Republican Member Conference:… https://t.co/ORA9Bnptnu
False,Wed Jan 31 21:38:05 +0000 2018,"President Trump believes that our veterans deserve the best healthcare in the world, and is working with the Depart… https://t.co/R98kEKOCLw"
False,Fri Feb 02 20:16:06 +0000 2018,"While President Trump has taken decisive action to increase border security and curb illegal immigration, it is tim… https://t.co/a39nHO3oJo"
False,Wed Jan 31 19:36:01 +0000 2018,"The Trump Administration is keeping its promise to cut unnecessary regulations, saving our Nation billions of dolla… https://t.co/vMT942jW3q"
False,Sat Feb 03 16:13:03 +0000 2018,"President Trump’s Administration has taken action to secure the border, but the U.S. has seen an uptick in attempte… https://t.co/jdHJUA0uZi"
False,Thu Feb 01 20:32:04 +0000 2018,"Ji Seong-ho, a special guest at the #SOTU, is an inspiration to us all and his story is a testament to the yearning… https://t.co/lsZnGrPqhI"
False,Wed Jan 31 01:31:03 +0000 2018,"President Trump has delivered comprehensive tax cuts and reform to the American people, providing taxpayers and bus… https://t.co/WnZw1qVFaH"
False,Wed Jan 31 05:06:01 +0000 2018,"Tonight, President Trump delivered his first #SOTU address. He outlined the record-setting accomplishments of his f… https://t.co/451kSgdfGl"
False,Fri Feb 02 00:49:02 +0000 2018,West Wing Reads: https://t.co/k0a7a5ePeq https://t.co/aDCUWIZCJz
True,Fri Feb 02 16:54:07 +0000 2018,RT @VP: Spoke w/ Afghan Pres. @ashrafghani &amp; expressed condolences for the recent terrorist attacks against the Afghan people. Barbaric att…
False,Wed Jan 31 02:21:28 +0000 2018,"Unemployment claims have hit a 45-year low.

#SOTU: https://t.co/nT5Y9ywiwb https://t.co/lZeqog5Zd3"
False,Wed Jan 31 02:30:56 +0000 2018,Meet Preston Sharp: https://t.co/nT5Y9ywiwb #SOTU https://t.co/LmtjndaNu4
False,Thu Feb 01 17:09:05 +0000 2018,"Just a little more than one year after President Trump’s Inauguration, the United States has reaped the benefits of… https://t.co/x1EpC3BXu8"
False,Wed Jan 31 22:44:05 +0000 2018,"President Trump’s tax cuts are getting more and more employers to announce new investments, bonuses for workers, wa… https://t.co/dB8WjQhh2o"
False,Wed Jan 31 03:44:55 +0000 2018,Meet David Dahlberg: https://t.co/nT5Y9ywiwb #SOTU https://t.co/zvAKqCYCx6
False,Thu Feb 01 22:01:25 +0000 2018,"""This is a good deal, which both parties in Congress should accept."" More from the Washington Examiner Editorial Bo… https://t.co/a6QH8k0CxK"
False,Fri Feb 02 17:38:04 +0000 2018,This month we celebrate National African American History Month to honor the significant contributions African Amer… https://t.co/xdmLhqcUgv
True,Sat Feb 03 17:32:00 +0000 2018,RT @VP: This year’s #BlackHistoryMonth theme “African Americans in Times of War” honors &amp; thanks the generations of African Americans who h…
True,Fri Feb 02 18:42:36 +0000 2018,"RT @realDonaldTrump: With 3.5 million Americans receiving bonuses or other benefits from their employers as a result of TAX CUTS, 2018 is o…"
False,Thu Feb 01 01:27:02 +0000 2018,Check out tonight's edition of West Wing Reads: https://t.co/1UtZDf4V7a https://t.co/UJHqFneXqK
False,Wed Jan 31 03:17:49 +0000 2018,"""As we strengthen friendships all around the world, we are also restoring clarity about our adversaries."" #SOTU: https://t.co/Njo52YOlc2"
False,Sat Feb 03 00:49:02 +0000 2018,Rep. Jody Hice (R-GA) penned an op-ed today in The Covington News reflecting on President Trump’s first #SOTU and t… https://t.co/QpOW0GC3vS
False,Thu Feb 01 14:32:06 +0000 2018,"Across the networks, praise for President Trump’s #SOTU address has been widespread. https://t.co/fCAwPwzYB5"
False,Fri Feb 02 21:26:02 +0000 2018,"This morning’s jobs report, which shows 200,000 new jobs, caps a week of stellar economic news that included rising… https://t.co/MPPWqDlDzd"
False,Fri Feb 02 16:21:03 +0000 2018,"Today the U.S. stopped any arms sales to South Sudan. The U.S. is appalled by the continuing violence there, creati… https://t.co/Bbmd9yk1OM"
False,Wed Jan 31 02:01:17 +0000 2018,"Mr. Speaker, the President of the United States...

#SOTU: https://t.co/nT5Y9ywiwb https://t.co/4WlMzWlzS1"
False,Wed Jan 31 02:18:22 +0000 2018,"""So let us begin tonight by recognizing that the state of our Union is strong because our people are strong."" #SOTU: https://t.co/Njo52YOlc2"
True,Wed Jan 31 18:52:30 +0000 2018,RT @SpeakerRyan: Today’s incident was a terrible tragedy. We are grateful for the first responders who rushed to the scene and we pray for…
False,Wed Jan 31 23:01:05 +0000 2018,"""...the state of our Union is strong because our people are strong."" #SOTU https://t.co/hAg0XV2N9p"
False,Wed Jan 31 02:22:54 +0000 2018,#SOTU: https://t.co/nT5Y9ywiwb https://t.co/Ppd1dRB6Hm
False,Wed Jan 31 15:55:51 +0000 2018,"⚡️ President Trump's #SOTU

https://t.co/zGVFad7CSc"
False,Wed Jan 31 03:29:55 +0000 2018,"""A people whose heroes live not only in the past, but all around us—defending hope, pride, and the American way...… https://t.co/9rcPiF6hh9"
False,Wed Jan 31 02:17:30 +0000 2018,"""Tonight, I call upon all of us to set aside our differences, to seek out common ground, and to summon the unity we… https://t.co/PZJvo8gIeh"
False,Wed Jan 31 03:27:00 +0000 2018,"""This is what our country has always been about. That is what Americans have always stood for, always strived for,… https://t.co/Pw30GqnUL7"
False,Wed Jan 31 03:31:04 +0000 2018,"""As long as we have confidence in our values, faith in our citizens, and trust in our God, we will not fail. Our fa… https://t.co/9HrWMF3Sjp"
False,Thu Feb 01 18:38:03 +0000 2018,"""In his first State of the Union speech, President Trump did exactly what he needed to: He gave a magnificent speec… https://t.co/1qoNGXdaHm"
False,Wed Jan 31 03:06:19 +0000 2018,Meet Officer Ryan Holets and his family: https://t.co/nT5Y9ywiwb #SOTU https://t.co/GSgGB0fABv
True,Wed Jan 31 17:20:56 +0000 2018,"RT @StateDeptCT: .@StateDept has designated Ismail Haniyeh, Harakat al-Sabireen, Liwa al Thawra, and Harakat Sawa’d Misr (HASM) as Speciall…"
False,Wed Jan 31 03:22:08 +0000 2018,"""Otto's wonderful parents, Fred and Cindy Warmbier, are with us tonight—along with Otto's brother and sister, Austi… https://t.co/ZxzwnJc7wk"
False,Wed Jan 31 02:55:15 +0000 2018,Meet CJ Martinez: https://t.co/nT5Y9ywiwb #SOTU https://t.co/766oFgrltI
False,Wed Jan 31 03:08:16 +0000 2018,"""For this reason, I am asking Congress to end the dangerous defense sequester and fully fund our great military.""… https://t.co/yg9cn7irqf"
True,Wed Jan 31 15:33:29 +0000 2018,"RT @VP: Last night's HISTORIC #SOTU speech outlined the Trump Admin's record-setting accomplishments in year one - more than 2M new jobs, l…"
True,Wed Jan 31 04:06:48 +0000 2018,"RT @VP: Inspiring &amp; powerful #SOTU. @POTUS made clear the state of our Union is STRONG. In just 1 year @POTUS has cut taxes, grown our econ…"
False,Wed Jan 31 02:46:50 +0000 2018,"""We can lift our citizens..."" #SOTU https://t.co/RfO8nCQ3Rs"
False,Wed Jan 31 02:26:46 +0000 2018,"""Since we passed tax cuts, roughly 3 million workers have already gotten tax cut bonuses—many of them thousands and… https://t.co/zqZFgXLqfA"
False,Wed Jan 31 01:46:02 +0000 2018,"Across the country, companies are using President Trump’s tax cuts to invest in American workers with bonuses, high… https://t.co/2iRKO44cMa"
False,Wed Jan 31 02:37:27 +0000 2018,"""We are now, and very proudly, an exporter of energy to the world."" #SOTU: https://t.co/Njo52YOlc2"
False,Thu Feb 01 20:04:04 +0000 2018,"""As tax cuts create new jobs, let’s invest in workforce development..."" #SOTU https://t.co/qEzga5Tq4E https://t.co/VHu3ZWKsJi"
False,Wed Jan 31 02:24:43 +0000 2018,"Meet Steve Staub, Corey Adams, and Sandy Keplinger: https://t.co/nT5Y9ywiwb #SOTU https://t.co/qeWM9k1O2R"
False,Wed Jan 31 03:13:39 +0000 2018,"""Terrorists are not merely criminals. They are unlawful enemy combatants. And when captured overseas, they should b… https://t.co/Ilqnm9Tvi1"
False,Wed Jan 31 02:13:43 +0000 2018,#SOTU: https://t.co/nJF9j414YL https://t.co/9akH7raQta
False,Wed Jan 31 03:46:03 +0000 2018,Meet Ashlee Leppert: https://t.co/nT5Y9ywiwb #SOTU https://t.co/ZDvdfVUmXs
False,Fri Feb 02 16:04:04 +0000 2018,The first year of the Trump Administration brought record-breaking stock market levels and higher than expected eco… https://t.co/DisFFrh0Of
False,Wed Jan 31 02:44:43 +0000 2018,"""I am asking both parties to come together to give us safe, fast, reliable, and modern infrastructure our economy n… https://t.co/NwuQeUJwxW"
False,Wed Jan 31 03:05:05 +0000 2018,"""My Administration is committed to fighting the drug epidemic and helping get treatment for those in need."" #SOTU https://t.co/up5WiOD0D8"
True,Fri Feb 02 14:57:25 +0000 2018,"RT @PressSec: Lower taxes, higher pay and bonuses, more jobs and opportunity for all... “Trumponomics is Obamanomics in reverse”

https://t…"
False,Wed Jan 31 02:34:45 +0000 2018,"""Since its passage, my Administration has already removed more than 1,500 VA employees who failed to give our veter… https://t.co/rWVse1OrmV"
False,Wed Jan 31 02:54:23 +0000 2018,"""Because Americans are dreamers too."" #SOTU https://t.co/g5rexPd5Pr"
False,Fri Feb 02 23:06:03 +0000 2018,"Polling shows that President Trump’s #SOTU address earned “high marks” from the American people, while commentators… https://t.co/QcG6Od6DUS"
False,Wed Jan 31 03:23:16 +0000 2018,"""Finally, we are joined by one more witness to the ominous nature of this regime. His name is Mr. Ji Seong-ho.""… https://t.co/2YRJARGSxl"
False,Wed Jan 31 16:50:07 +0000 2018,The State of the Union in photos: https://t.co/EawUad1Zqx #SOTU https://t.co/rufabYxYjA
True,Fri Feb 02 22:29:21 +0000 2018,"RT @realDonaldTrump: Today, it was my honor to join the great men and women of @DHSgov, @CustomsBorder, @ICEgov and @USCIS at the U.S. Cust…"
True,Wed Jan 31 16:47:29 +0000 2018,RT @FLOTUS: Last night I was surrounded by a wonderful group of guests for the State of the Union. It was a privilege to meet them and hear…
False,Wed Jan 31 02:27:54 +0000 2018,"""So to every citizen watching at home tonight—no matter where you have been, or where you come from, this is your t… https://t.co/H1xJzP6o77"
False,Sat Feb 03 21:18:02 +0000 2018,President Trump is putting the American worker FIRST. More: https://t.co/2jMa6gGMrF https://t.co/8498wm9PS0
False,Sat Feb 03 23:08:02 +0000 2018,The special focus of this year’s African American History Month on military contributions is a solemn reminder of t… https://t.co/RBp9wxfMG4
False,Wed Jan 31 03:16:45 +0000 2018,"""Last month, I also took an action endorsed unanimously by the U.S. Senate just months before: I recognized Jerusal… https://t.co/hyWaAURo89"
False,Fri Feb 02 17:02:55 +0000 2018,Today's edition of 1600 Daily: https://t.co/aCUweu7f3n
False,Wed Jan 31 02:29:07 +0000 2018,"""Together, we are rediscovering the American way."" #SOTU: https://t.co/Njo52YOlc2"
False,Wed Jan 31 02:04:30 +0000 2018,Tune in live for #SOTU: https://t.co/Njo52YOlc2
True,Wed Jan 31 17:21:31 +0000 2018,"RT @WHNSC: The U.S. Government will use all of its available tools to counter the terrorist threat to the United States, our interests, and…"
False,Wed Jan 31 03:47:45 +0000 2018,"Meet Jon Bridgers, founder of the Cajun Navy: https://t.co/nT5Y9ywiwb #SOTU https://t.co/ckmAlGvUh0"
False,Wed Jan 31 03:14:50 +0000 2018,"""So today, I am keeping another promise. I just signed an order directing Secretary Mattis to reexamine our militar… https://t.co/WzPZWxUGBw"
False,Wed Jan 31 02:30:41 +0000 2018,"""In America, we know that faith and family, not government and bureaucracy, are the center of American life. Our mo… https://t.co/IcJqrUud0d"
False,Wed Jan 31 18:06:04 +0000 2018,"Last night, President Trump spoke from the heart about a core set of issues that unite all Americans in both their… https://t.co/dtDTvZXQuV"
False,Sat Feb 03 18:21:03 +0000 2018,President Trump will continue to build off the action his Administration took in its first year to improve American… https://t.co/NBveBaBo8n
False,Wed Jan 31 03:10:17 +0000 2018,"""Last year, I also pledged that we would work with our allies to extinguish ISIS from the face of the Earth... We w… https://t.co/2GsODyq09r"
True,Wed Jan 31 04:15:28 +0000 2018,"RT @TwitterGov: With 4.5M Tweets, @POTUS' speech tonight was the most Tweeted #SOTU or #JointSession address, surpassing the previous recor…"
False,Wed Jan 31 20:26:04 +0000 2018,"The Trump Administration’s “American Model” of pro-growth, pro-business policies has already produced results for t… https://t.co/4d1RgxqeQc"
False,Wed Jan 31 03:18:16 +0000 2018,"""America stands with the people of Iran in their courageous struggle for freedom."" #SOTU: https://t.co/Njo52YOlc2"
False,Wed Jan 31 03:12:21 +0000 2018,"""Staff Sergeant Peck: All of America salutes you."" #SOTU: https://t.co/Njo52YOlc2"
False,Wed Jan 31 02:48:57 +0000 2018,"""And let us support working families by supporting paid family leave."" #SOTU: https://t.co/Njo52YOlc2"
False,Wed Jan 31 02:51:50 +0000 2018,"""Tonight, I am calling on Congress to finally close the deadly loopholes that have allowed MS-13, and other crimina… https://t.co/j7jErOMPRx"
False,Sat Feb 03 19:43:01 +0000 2018,.@SecondLady on how music therapy heals the hearts of military service members: https://t.co/qjMoGwRSGn
False,Thu Feb 01 22:07:42 +0000 2018,"""That is why this year we will embark on reforming our prisons to help former inmates who have served their time ge… https://t.co/jfRxJ8cdDw"
False,Wed Jan 31 21:53:02 +0000 2018,President Trump met today with workers who are already benefiting from tax reform. These workers represent the many… https://t.co/tA7sCZGbC6
True,Thu Feb 01 16:10:08 +0000 2018,RT @FLOTUS: Today marks the start of #BlackHistoryMonth Let this be a time to come together in a celebration of diversity.
True,Wed Jan 31 17:32:50 +0000 2018,"RT @Scavino45: On behalf of everyone at the @WhiteHouse, our thoughts and prayers are with everyone involved in today’s Virginia train acci…"
True,Fri Feb 02 18:42:50 +0000 2018,RT @FLOTUS: February is #AmericanHeartMonth. I encourage parents to take this opportunity to teach children about the importance of a healt…
False,Thu Feb 01 00:48:06 +0000 2018,"""Working with the Senate, we are appointing judges who will interpret the Constitution as written, including a grea… https://t.co/kXm336yGwQ"
False,Wed Jan 31 03:02:21 +0000 2018,"""In recent weeks, two terrorist attacks in New York were made possible by the visa lottery and chain migration. In… https://t.co/dGKVikiIRB"
False,Wed Jan 31 03:25:29 +0000 2018,"""Seong-ho's story is a testament to the yearning of every human soul to live in freedom."" #SOTU: https://t.co/Njo52YOlc2"
False,Wed Jan 31 02:36:35 +0000 2018,"The President has undertaken significant reforms at the VA, increasing accountability for veterans and providing th… https://t.co/E4iydXUk5D"
False,Wed Jan 31 02:32:56 +0000 2018,"""Preston's reverence for those who have served our Nation remind us why we salute our flag, why we put our hands on… https://t.co/UTDughtL9S"
False,Wed Jan 31 03:03:41 +0000 2018,"""These reforms will also support our response to the terrible crisis of opioid and drug addiction."" #SOTU: https://t.co/Njo52YOlc2"
False,Wed Jan 31 03:30:33 +0000 2018,"""The people dreamed this country. The people built this country. And it is the people who are making America great… https://t.co/FAN7t4D0QZ"
False,Wed Jan 31 02:41:40 +0000 2018,"""One of my greatest priorities is to reduce the price of prescription drugs."" #SOTU: https://t.co/Njo52YOlc2"
True,Tue Jan 30 00:25:29 +0000 2018,"RT @RepAndyBarr: Very proud that my National Security Fellow, Corporal (Ret.) Matthew Bradford, @bionikmatt5, will attend the #SOTU as a sp…"
False,Tue Jan 30 23:31:03 +0000 2018,"Under President Trump’s leadership, the United States is defeating the terrorists who threaten our homeland and cit… https://t.co/iG8lSWU5Hc"
False,Tue Jan 30 23:01:10 +0000 2018,"President Trump is taking steps to reform the Department of Veterans Affairs, which can serve as a model for wider… https://t.co/MlM4J8V811"
False,Thu Jan 25 14:31:02 +0000 2018,Hundreds of companies are sharing the benefits of tax reform with employees and communities: https://t.co/0kyBNvcoi3 https://t.co/dm8cCYXaZS
False,Thu Jan 25 00:17:02 +0000 2018,"Earlier today, President Trump met with more than 100 mayors from across the country. Read more from the working se… https://t.co/6SZAn51hly"
True,Tue Jan 30 16:15:27 +0000 2018,RT @VP: .@POTUS &amp; @FLOTUS are welcoming several great Americans to tonight’s #SOTU address. Learn more &amp; watch the SOTU at 9:10 PM as the P…
True,Wed Jan 24 22:54:34 +0000 2018,RT @realDonaldTrump: It was my great honor to welcome Mayor’s from across America to the WH. My Administration will always support local go…
False,Thu Jan 25 15:57:02 +0000 2018,"President Trump arrived in Davos, Switzerland, early this morning—one day before he becomes only the second America… https://t.co/rM4tXTIrn7"
False,Wed Jan 24 16:23:03 +0000 2018,.@VP Pence returned from a four-day trip to the Middle East last night. Read more highlights of the Vice President’… https://t.co/LLa4hLOY7q
False,Tue Jan 30 23:37:37 +0000 2018,Read more before tonight's #SOTU: https://t.co/nJF9j414YL https://t.co/0NFvyjysbJ
True,Sun Jan 28 20:33:49 +0000 2018,RT @jdgreenblatt45: Visited Hamas terror tunnels recently destroyed by the IDF. Please read my statement: https://t.co/QqnL5pleiP
False,Thu Jan 25 23:41:02 +0000 2018,"Thank you, Mr. President, for making America move forward again. https://t.co/GA8ns87A9Y"
False,Tue Jan 30 23:39:03 +0000 2018,#SOTU: https://t.co/nJF9j414YL https://t.co/309ONpXfdi
False,Wed Jan 24 19:05:06 +0000 2018,"This week is National School Choice Week, made official by President Trump in a proclamation issued Monday. Just th… https://t.co/YsqmlMKEO9"
False,Thu Jan 25 18:31:04 +0000 2018,"""But our students deserve more than just a paper diploma."" During National School Choice Week, this is an appropria… https://t.co/ILLKwyrFZq"
False,Sat Jan 27 15:03:02 +0000 2018,"“My thoughts and prayers are with the people whose lives and families were broken by the horrors of the Holocaust,”… https://t.co/oKLzbN5XbJ"
False,Wed Jan 31 00:31:02 +0000 2018,"President Trump is restoring American leadership in the Middle East, rebuilding relations with Israel, and taking s… https://t.co/JZO5orlI7Z"
False,Sun Jan 28 20:19:02 +0000 2018,".@SecondLady Karen Pence on what she learned about art therapy in Egypt, Jordan, and Israel: https://t.co/pHlWE9OFmb https://t.co/57SnTqT3Om"
True,Wed Jan 24 23:55:22 +0000 2018,"RT @VP: Dictator Maduro again deprives Venezuelans of free and fair elections. Snap elections are undemocratic, unconstitutional, and globa…"
True,Sun Jan 28 20:33:35 +0000 2018,"RT @jdgreenblatt45: Hamas wastes resources on tunnels &amp; rockets to attack Israel, instead of helping the people of Gaza by getting the ligh…"
False,Tue Jan 30 23:48:25 +0000 2018,Another excerpt from tonight's #SOTU: https://t.co/nJF9j414YL https://t.co/ur6SROcp4I
False,Fri Jan 26 12:59:15 +0000 2018,"Watch LIVE as President Trump addresses the World Economic Forum in Davos, Switzerland: https://t.co/VgA3p8QEMA https://t.co/or5jaqGzUh"
True,Wed Jan 24 19:45:08 +0000 2018,"RT @VP: ""There's growing cohesion among executives that TRUMP'S TAX PLAN is going to deliver MASSIVE NEW INVESTMENT in the United States, w…"
False,Wed Jan 31 01:16:04 +0000 2018,More than 2 million new jobs were created during President Trump’s first year in office. The manufacturing industry… https://t.co/OyjbfqUiXN
False,Fri Jan 26 13:17:31 +0000 2018,"""America is roaring back and now is the time to invest in the future of America."" #WEF18"
True,Fri Jan 26 11:05:52 +0000 2018,"RT @realDonaldTrump: It was an honor to meet with Republic of Rwanda President Paul Kagame this morning in Davos, Switzerland. Many great d…"
False,Fri Jan 26 16:41:04 +0000 2018,"Thank you, Mr. President, for making America stronger and safer again. https://t.co/jSCPKg9ycW"
False,Tue Jan 30 17:02:38 +0000 2018,".@SecAzar, former Deputy Secretary for Health and Human Services under President George W. Bush, was sworn in yeste… https://t.co/IzcDxQtIIs"
False,Fri Jan 26 13:31:41 +0000 2018,"""So together let us resolve to use our power, our resources, &amp; our voices, not just for ourselves, but for our peop… https://t.co/2OYkIVLnO3"
True,Mon Jan 29 20:16:13 +0000 2018,"RT @realDonaldTrump: Congratulations to America’s new Secretary of @HHSGov, Alex Azar! https://t.co/Y9inQaCt7o"
False,Tue Jan 30 23:35:50 +0000 2018,#SOTU: https://t.co/nJF9j414YL https://t.co/ddvn9jKiIG
False,Tue Jan 30 23:32:14 +0000 2018,More from tonight's #SOTU: https://t.co/nJF9j414YL https://t.co/4LAk1bxJAU
True,Thu Jan 25 17:34:00 +0000 2018,"RT @FLOTUS: Thank you @HolocaustMuseum for a powerful &amp; moving tour that honors the millions of innocent lives lost, and educates us on the…"
False,Tue Jan 30 22:07:17 +0000 2018,".@PressSec on tonight's #SOTU 

Tune in at 9pm EST: https://t.co/EmsdctGWtd https://t.co/XASq0Eb4T4"
False,Mon Jan 29 23:11:02 +0000 2018,Meet some of the special guests that will be seated with @FLOTUS at the President’s first #SOTU address:… https://t.co/dDBJE7tKHV
True,Thu Jan 25 00:27:03 +0000 2018,RT @LydiaMihalik: Joining a group of @usmayors meeting with @POTUS @WhiteHouse to discuss infrastructure this afternoon. Mayors are leading…
True,Thu Jan 25 00:24:37 +0000 2018,RT @BoydLAustin: What a day at the White House with @POTUS! Glad to have a President interested in cities. @gacities https://t.co/IxG90lU372
False,Fri Jan 26 16:46:01 +0000 2018,"Thank you, Mr. President, for making America confident again. https://t.co/7UveKfHlnc"
False,Fri Jan 26 13:14:48 +0000 2018,"""As President of the United States, I will always put America first... America first does not mean America alone. W… https://t.co/kbYmD8USa4"
False,Tue Jan 23 23:44:04 +0000 2018,President Trump is putting the American people first. Read more about it in tonight's edition of West Wing Reads:… https://t.co/M9BlruAMRR
False,Fri Jan 26 16:26:04 +0000 2018,"In recognition of tomorrow’s International Holocaust Remembrance Day, @FLOTUS Melania Trump visited the United Stat… https://t.co/eoToqZpSxs"
False,Thu Jan 25 23:46:06 +0000 2018,"Thank you, Mr. President, for making America the greatest country in the world. https://t.co/gZkE24VfdM"
True,Sat Jan 27 20:39:37 +0000 2018,"RT @realDonaldTrump: On Holocaust Remembrance Day we mourn and grieve the murder of 6 million innocent Jewish men, women and children, and…"
False,Mon Jan 29 17:04:02 +0000 2018,"Before turning to the next chapter, in today's 1600 Daily we revisit a few of President Trump's most important addr… https://t.co/kW0hdh6IoU"
False,Wed Jan 31 00:16:03 +0000 2018,President Trump’s plan will renew our country’s once-great infrastructure and help build a more prosperous future f… https://t.co/RAnV0ABsLS
False,Tue Jan 30 23:48:52 +0000 2018,#SOTU: https://t.co/nJF9j414YL https://t.co/vKykKS7UUh
False,Thu Jan 25 01:20:02 +0000 2018,"""A year after Trump's executive order, American energy is surging"" 

Read more in tonight's edition of West Wing Re… https://t.co/6lU54YVnb8"
False,Thu Jan 25 16:38:03 +0000 2018,Davos draws some of the world’s most powerful politicians and business leaders. President Trump is attending becaus… https://t.co/UjPu71WZDp
True,Thu Jan 25 21:38:41 +0000 2018,"RT @NASA: Statement from the @WhiteHouse as #NASARemembers our fallen: ""We will not forget the contributions of our great American heroes a…"
True,Tue Jan 30 20:36:40 +0000 2018,RT @FLOTUS: I will be joined tonight by an honorable group of Americans. Sitting with me are heroes who have served our nation in times of…
False,Tue Jan 30 23:16:01 +0000 2018,President Trump will continue to build off of the action his Administration took in its first year to improve Ameri… https://t.co/6hDSv7FuNh
True,Wed Jan 24 02:38:36 +0000 2018,RT @PressSec: Nine year old Sophia Campa-Peters whose courageous story I told in the briefing has one wish as she fights for her life: pray…
True,Fri Jan 26 13:18:43 +0000 2018,"RT @PressSec: .@POTUS: ""We cannot have free and open trade if some countries exploit the system at the expense of others. We support free t…"
