Date,Boxscore Links
12-8-2009,http://www.basketball-reference.com/boxscores/200912080BOS.html,http://www.basketball-reference.com/boxscores/200912080CHA.html,http://www.basketball-reference.com/boxscores/200912080CHI.html,http://www.basketball-reference.com/boxscores/200912080DAL.html,http://www.basketball-reference.com/boxscores/200912080LAC.html,http://www.basketball-reference.com/boxscores/200912080MEM.html,http://www.basketball-reference.com/boxscores/200912080NOH.html,http://www.basketball-reference.com/boxscores/200912080TOR.html
11-29-2009,http://www.basketball-reference.com/boxscores/200911290DEN.html,http://www.basketball-reference.com/boxscores/200911290DET.html,http://www.basketball-reference.com/boxscores/200911290LAC.html,http://www.basketball-reference.com/boxscores/200911290LAL.html,http://www.basketball-reference.com/boxscores/200911290MIA.html,http://www.basketball-reference.com/boxscores/200911290NYK.html,http://www.basketball-reference.com/boxscores/200911290OKC.html,http://www.basketball-reference.com/boxscores/200911290SAC.html,http://www.basketball-reference.com/boxscores/200911290SAS.html,http://www.basketball-reference.com/boxscores/200911290TOR.html
1-15-2010,http://www.basketball-reference.com/boxscores/201001150ATL.html,http://www.basketball-reference.com/boxscores/201001150CHA.html,http://www.basketball-reference.com/boxscores/201001150CHI.html,http://www.basketball-reference.com/boxscores/201001150DAL.html,http://www.basketball-reference.com/boxscores/201001150DET.html,http://www.basketball-reference.com/boxscores/201001150GSW.html,http://www.basketball-reference.com/boxscores/201001150HOU.html,http://www.basketball-reference.com/boxscores/201001150LAL.html,http://www.basketball-reference.com/boxscores/201001150MEM.html,http://www.basketball-reference.com/boxscores/201001150NJN.html,http://www.basketball-reference.com/boxscores/201001150NYK.html,http://www.basketball-reference.com/boxscores/201001150PHI.html,http://www.basketball-reference.com/boxscores/201001150POR.html
4-11-2010,http://www.basketball-reference.com/boxscores/201004110CLE.html,http://www.basketball-reference.com/boxscores/201004110GSW.html,http://www.basketball-reference.com/boxscores/201004110LAL.html,http://www.basketball-reference.com/boxscores/201004110NOH.html,http://www.basketball-reference.com/boxscores/201004110NYK.html,http://www.basketball-reference.com/boxscores/201004110PHO.html,http://www.basketball-reference.com/boxscores/201004110TOR.html
1-30-2010,http://www.basketball-reference.com/boxscores/201001300DAL.html,http://www.basketball-reference.com/boxscores/201001300MEM.html,http://www.basketball-reference.com/boxscores/201001300MIL.html,http://www.basketball-reference.com/boxscores/201001300ORL.html,http://www.basketball-reference.com/boxscores/201001300SAC.html,http://www.basketball-reference.com/boxscores/201001300WAS.html
2-7-2010,http://www.basketball-reference.com/boxscores/201002070BOS.html,http://www.basketball-reference.com/boxscores/201002070TOR.html
5-13-2010,http://www.basketball-reference.com/boxscores/201005130BOS.html
3-27-2010,http://www.basketball-reference.com/boxscores/201003270CHI.html,http://www.basketball-reference.com/boxscores/201003270GSW.html,http://www.basketball-reference.com/boxscores/201003270HOU.html,http://www.basketball-reference.com/boxscores/201003270NOH.html,http://www.basketball-reference.com/boxscores/201003270WAS.html
12-30-2009,http://www.basketball-reference.com/boxscores/200912300CLE.html,http://www.basketball-reference.com/boxscores/200912300IND.html,http://www.basketball-reference.com/boxscores/200912300MIN.html,http://www.basketball-reference.com/boxscores/200912300NJN.html,http://www.basketball-reference.com/boxscores/200912300NOH.html,http://www.basketball-reference.com/boxscores/200912300ORL.html,http://www.basketball-reference.com/boxscores/200912300PHO.html,http://www.basketball-reference.com/boxscores/200912300POR.html,http://www.basketball-reference.com/boxscores/200912300SAC.html,http://www.basketball-reference.com/boxscores/200912300TOR.html
11-12-2009,http://www.basketball-reference.com/boxscores/200911120LAL.html,http://www.basketball-reference.com/boxscores/200911120MIA.html
